Year,Species,CA14_2,ID33_1,ID33_2,ID33_3,MT53_1,NV55_1,NV55_3,OR69_2,OR69_3,UT85_1,WA89_2,CA14_1,CA14_3,CA14_4,CA14_5,CA14_6,CA14_7,OR69_1,WA89_1,MT53_2,WY92_1,AZ6_1,AZ6_2,AZ6_3,NM60_1,NV55_2,UT85_2,UT85_3
2015,NOPI,9.210440366,0.693147181,2.890371758,NA,2.197224576,5.707110266,4.262679878,6.729824071,9.899630122,8.657998067,9.621787552,NA,14.64534234,12.34357116,9.709842123,NA,8.982184279,10.74125442,11.45885991,2.890371758,NA,NA,NA,NA,6.908754778,2.772588723,7.30787278,NA
2016,NOPI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.777652322,NA,NA,NA,NA,NA,NA,NA,11.51556199,1.609437912,NA,NA,NA,NA,NA,NA,NA,NA
1955,BUFF,6.206575926,NA,NA,NA,NA,5.129898716,3.044522438,NA,NA,5.398162702,4.744932128,8.221747728,5.564520407,9.225031922,4.043051269,5.384495064,5.33753808,NA,7.639642287,NA,NA,NA,NA,3.663561646,NA,NA,2.564949357,2.397895272
1956,BUFF,5.945420609,NA,NA,NA,1.098612289,4.852030265,NA,NA,NA,5.351858133,4.615120517,7.523481313,3.931825632,8.221747728,4.060443012,4.262679878,5.63835467,NA,7.26822302,4.356708827,NA,NA,1.609437912,3.218875826,NA,2.564949357,1.791759468,NA
1957,BUFF,6.192362489,NA,NA,NA,NA,4.795790545,NA,NA,NA,NA,6.522092799,7.17088848,3.401197382,7.522400231,2.772588723,6.573680166,5.860786222,NA,7.872836176,4.990432587,NA,NA,3.218875826,4.418840607,NA,3.931825632,NA,NA
1958,BUFF,7.035268598,NA,NA,NA,3.931825632,6.22653667,3.044522438,NA,NA,NA,6.161207322,7.003974137,4.110873864,8.826000545,5.252273427,5.575949103,4.709530202,NA,9.299083581,4.644390898,NA,NA,NA,3.044522438,NA,2.944438979,NA,NA
1959,BUFF,7.865571757,NA,NA,NA,5.707110266,6.018593215,3.891820298,NA,NA,3.135494216,4.691347882,6.398594935,NA,8.151909873,7.557994959,6.300785794,6.814542897,NA,9.594377533,4.584967479,NA,3.044522438,NA,3.931825632,NA,3.178053831,NA,NA
1960,BUFF,7.161622002,NA,NA,NA,NA,5.958424693,3.87120101,NA,NA,2.397895272,5.916202063,6.35610766,4.110873864,8.264878262,5.303304907,6.797940414,6.938284483,NA,9.059866259,4.812184354,4.234106505,1.945910149,1.098612289,5.267858159,NA,4.143134725,NA,2.397895272
1961,BUFF,6.59441346,NA,NA,NA,NA,5.92157842,NA,NA,NA,4.955827057,5.726847746,7.545918151,4.158883083,8.578288291,5.627621114,6.58202514,4.262679878,NA,9.819181603,5.424950017,NA,3.433987205,NA,5.187385806,NA,3.931825632,NA,NA
1962,BUFF,6.514712691,NA,NA,NA,4.795790545,4.753590191,2.890371758,NA,NA,NA,6.786716951,7.111512116,4.532599494,8.643297068,5.303304907,4.905274777,7.003974137,NA,9.403107187,5.509388336,NA,0.693147181,1.098612289,5.225746673,NA,3.931825632,NA,NA
1963,BUFF,5.620400866,NA,NA,NA,NA,4.33073334,4.882801922,NA,NA,3.951243719,7.402451521,6.274762021,4.219507706,8.167351988,4.795790545,5.58349631,6.255750041,NA,9.978966014,6.11368218,NA,2.772588723,NA,2.397895272,4.110873864,3.931825632,NA,1.609437912
1964,BUFF,7.367708572,NA,NA,NA,3.713572067,5.707110266,4.709530202,NA,NA,2.564949357,8.632840614,7.008505182,NA,5.58349631,4.304065094,5.568344503,6.799055862,NA,9.28887425,6.251903884,1.791759468,4.727387818,3.761200117,5.384495064,2.079441542,5.860786222,NA,NA
1965,BUFF,NA,NA,NA,NA,NA,6.516193076,NA,5.12396398,7.945909598,NA,6.309918277,NA,NA,NA,NA,NA,NA,6.523562306,10.11362691,5.129898716,2.079441542,3.496507562,1.945910149,5.620400866,NA,2.397895272,NA,NA
1966,BUFF,5.484796934,NA,NA,NA,NA,6.35610766,NA,3.850147602,8.042699497,4.110873864,7.752764809,5.303304907,1.791759468,7.293697721,5.370638028,6.601230118,6.545349661,6.548219104,9.243775149,NA,2.772588723,4.276666118,2.772588723,5.170483995,NA,3.931825632,NA,4.948759891
1967,BUFF,7.363913502,NA,NA,NA,4.110873864,7.815207062,4.189654743,NA,NA,5.017279836,5.327876168,7.610357618,4.990432587,7.32448998,3.713572067,4.663439094,5.739792912,NA,9.981050263,4.844187087,2.302585093,NA,4.189654743,3.044522438,5.170483995,3.401197382,NA,NA
1968,BUFF,5.891644213,3.258096538,5.003946305,4.605170186,3.465735902,5.087596336,3.091042454,4.86753445,6.836259277,2.63905733,7.426549073,8.531096096,4.709530202,7.718685495,4.189654743,5.056245804,6.369900983,6.826545223,9.526537012,2.772588723,2.944438979,NA,3.044522438,NA,2.833213343,4.060443012,NA,NA
1969,BUFF,5.789960172,4.46590812,5.817111159,6.396929654,4.510859506,6.006353161,1.098612289,4.406719246,6.951772163,3.663561646,4.564348191,6.56667243,6.12029742,8.697345731,5.529429088,5.347107531,5.455321114,6.844815479,10.34457717,3.850147602,NA,NA,NA,NA,NA,2.397895272,2.079441542,4.875197324
1970,BUFF,6.66185474,2.397895272,6.405228459,5.609471795,4.543294783,3.044522438,NA,4.110873864,7.814399633,NA,6.67076632,5.398162702,4.248495242,6.985641818,5.225746673,NA,3.713572067,7.012115295,9.836118362,4.454347296,2.079441542,2.397895272,NA,NA,NA,4.897839799,1.945910149,4.919980925
1971,BUFF,6.100318953,1.38629436,3.401197382,3.713572067,5.455321114,6.161207322,1.098612289,3.951243719,6.569481421,3.496507562,5.986452005,4.787491743,4.454347296,6.908754778,4.795790545,4.634728989,6.173786103,7.076653815,10.19872848,3.970291914,NA,NA,3.218875826,NA,4.248495242,3.970291914,4.615120517,2.708050201
1972,BUFF,4.394449155,2.772588723,2.995732274,1.38629436,2.833213343,4.875197324,2.079441542,5.293304824,9.206934579,4.262679878,3.688879453,5.916202063,4.262679878,6.762729506,4.836281907,NA,6.758094503,7.074963199,9.863602619,4.356708827,NA,5.860786222,NA,2.397895272,2.48490665,3.828641397,2.564949357,5.0937502
1973,BUFF,5.081404365,3.258096538,4.248495242,2.48490665,NA,5.209486153,1.945910149,4.859812404,6.37331979,NA,3.87120101,5.327876168,NA,7.720461695,5.545177444,NA,6.836259277,6.67076632,10.40156223,NA,NA,NA,5.814130532,4.615120517,0.693147181,4.33073334,1.791759468,NA
1974,BUFF,NA,NA,4.454347296,4.276666118,2.890371758,5.484796934,2.772588723,4.430816799,4.672828835,NA,6.514712691,7.669028288,3.828641397,4.709530202,4.510859506,NA,5.017279836,7.67740043,9.822060553,3.258096538,4.219507706,NA,NA,NA,2.397895272,3.850147602,1.791759468,NA
1975,BUFF,6.175867269,3.931825632,2.302585093,4.219507706,NA,5.786897381,NA,5.209486153,8.269500767,0.693147181,3.610917912,6.739336627,1.791759468,8.695004593,3.583518939,NA,6.295266003,6.796823718,9.43683829,1.791759468,NA,NA,NA,NA,NA,NA,2.079441542,NA
1976,BUFF,6.846943139,2.772588723,3.401197382,5.198497032,3.555348061,5.771441122,3.433987205,6.558197803,6.218600119,NA,5.926926027,7.215975002,2.772588723,7.568379268,6.196444128,NA,5.817111159,7.261927092,9.410092463,NA,3.401197382,NA,NA,NA,NA,3.044522438,NA,NA
1977,BUFF,5.525452938,NA,NA,5.135798436,3.295836866,5.278114658,6.390240668,5.351858133,7.190676035,NA,4.997212273,7.873217055,1.791759468,8.574707097,4.454347296,NA,6.933423026,7.319202459,10.3221321,2.397895272,3.258096538,NA,1.791759468,NA,3.401197382,4.189654743,NA,NA
1978,BUFF,7.082548568,4.795790545,3.496507562,NA,3.433987205,6.622736325,4.110873864,4.844187087,7.911690521,3.433987205,1.38629436,7.095064378,2.397895272,4.709530202,4.983606622,NA,5.916202063,7.273786317,10.20732591,2.397895272,5.262690189,NA,NA,NA,1.38629436,4.510859506,1.098612289,NA
1979,BUFF,6.478509643,4.33073334,5.010635294,4.976733742,5.420534999,4.875197324,4.025351691,4.234106505,7.430114138,NA,2.833213343,6.888572459,2.772588723,8.494129253,5.198497032,NA,6.12249281,7.286876412,10.19196931,NA,NA,NA,NA,NA,1.38629436,3.713572067,NA,NA
1980,BUFF,7.115582126,4.983606622,3.663561646,4.043051269,4.700480365,5.564520407,3.433987205,5.880532987,6.960347729,1.609437912,4.983606622,6.985641818,4.262679878,8.134760781,4.753590191,NA,6.006353161,7.674152921,10.26182611,NA,NA,NA,NA,NA,NA,2.772588723,NA,NA
1981,BUFF,8.486940149,4.564348191,4.33073334,4.770684624,2.397895272,5.874930731,6.580639138,6.210600078,7.525100747,5.700443573,5.686975356,8.01002753,4.262679878,8.850947452,4.510859506,6.873163833,4.875197324,7.878912912,9.794063234,NA,NA,NA,NA,NA,3.044522438,3.713572067,NA,5.993961428
1982,BUFF,6.976348071,3.555348061,4.127134384,2.397895272,4.897839799,5.568344503,3.583518939,4.65396035,7.962067309,4.262679878,6.204557763,7.052721049,4.110873864,7.065613363,5.620400866,6.803505258,5.463831805,7.685703061,8.958540111,NA,NA,NA,NA,NA,NA,3.433987205,NA,3.258096538
1983,BUFF,5.916202063,2.63905733,3.401197382,NA,3.583518939,5.945420609,5.602118821,4.762173935,6.958448394,4.828313737,6.982862752,7.086737935,4.983606622,9.300272479,4.948759891,6.647688373,6.634633358,7.404279117,9.689551483,NA,NA,NA,NA,NA,NA,3.433987205,3.178053831,NA
1984,BUFF,6.685860947,5.099866428,3.80666249,NA,4.060443012,6.470799504,4.948759891,4.158883083,8.155362121,NA,6.104793232,6.857514063,5.690359454,9.428752749,4.663439094,7.293697721,4.110873864,7.342131731,9.660077516,NA,3.044522438,NA,3.931825632,NA,NA,3.713572067,NA,NA
1985,BUFF,6.803505258,4.442651257,4.65396035,3.044522438,5.017279836,6.447305862,5.484796934,5.030437922,7.724446646,NA,6.533788837,8.153637487,2.397895272,9.170663554,4.564348191,7.086737935,5.442417711,7.351158226,10.39900663,NA,2.772588723,NA,NA,NA,NA,4.110873864,0.693147181,1.38629436
1986,BUFF,6.908754778,3.713572067,4.844187087,NA,NA,6.523562306,3.044522438,5.099866428,6.761572768,1.609437912,6.806829359,7.962067309,5.398162702,9.289705928,5.247024072,7.603897969,5.117993812,8.16678429,9.982206306,NA,3.713572067,NA,NA,NA,NA,4.394449155,NA,2.564949357
1987,BUFF,8.07744715,3.433987205,4.897839799,5.468060141,4.990432587,6.302618976,2.397895272,6.543911847,6.144185635,1.609437912,7.250635512,7.541152454,4.510859506,8.480944059,5.973809611,7.378383713,5.564520407,8.412054873,9.56612492,1.791759468,2.397895272,NA,NA,NA,NA,4.262679878,NA,0.693147181
1988,BUFF,5.802118376,4.615120517,5.147494477,NA,NA,6.553933404,NA,5.814130532,6.912742821,5.347107531,6.928537818,8.402006781,6.893656355,8.595264726,6.478509643,7.22329568,6.331501851,8.382747094,9.574427775,1.945910149,1.791759468,NA,2.197224576,NA,2.197224576,3.713572067,0.693147181,1.609437912
1989,BUFF,7.003974137,5.017279836,5.609471795,4.564348191,6.23636959,6.23636959,3.044522438,6.070737727,7.124478263,3.583518939,6.800170069,9.157466882,6.51025834,9.561419689,6.463029458,7.555381944,6.502790046,7.727975542,8.766705997,NA,2.833213343,NA,NA,NA,NA,2.397895272,NA,NA
1990,BUFF,7.340186836,3.970291914,5.707110266,5.068904201,2.564949357,6.429719477,2.772588723,6.424869024,6.98656646,NA,7.301147807,8.686429509,5.398162702,9.605620455,6.73459166,7.17472431,7.743269701,8.614319902,9.403519439,NA,2.772588723,NA,NA,NA,NA,3.258096538,NA,1.098612289
1991,BUFF,NA,4.852030265,5.981414211,4.605170186,3.295836866,6.261491684,3.433987205,7.012115295,6.976348071,1.945910149,7.087573705,8.268475389,8.730043954,9.746599797,6.152732695,3.583518939,7.379008128,8.297045148,9.325987796,5.525452938,NA,NA,NA,NA,NA,2.397895272,1.38629436,NA
1992,BUFF,7.615791072,6.401917196,5.634789602,4.276666118,5.147494477,6.739336627,2.772588723,5.857933154,6.269096285,2.564949357,7.440146681,8.551208069,6.439350371,9.67413728,6.697034248,5.981414211,6.340359304,8.462737005,10.04537766,NA,NA,NA,1.38629436,NA,5.402677381,4.110873864,NA,NA
1993,BUFF,6.042632834,5.141663556,4.007333184,5.33753808,2.833213343,5.95583737,5.707110266,7.441906728,6.873163833,1.791759468,7.282761179,NA,6.249975243,8.936955604,6.668228248,5.95583737,5.170483995,6.679599186,9.943861446,NA,NA,NA,NA,NA,NA,3.258096538,0.693147181,2.772588723
1994,BUFF,7.346655164,5.64190707,4.343805421,5.017279836,4.905274777,6.493753839,6.018593215,7.679713639,7.237778192,1.38629436,7.470793775,9.217812387,5.484796934,9.552226498,6.104793232,7.403061091,6.107022888,9.121181235,9.881395306,NA,NA,NA,1.945910149,NA,3.891820298,3.931825632,NA,4.234106505
1995,BUFF,6.415096959,6.363028105,4.382026635,2.890371758,4.941642423,5.780743515,5.278114658,6.146329259,7.204149291,4.143134725,8.009695359,NA,5.587248658,8.01002753,6.91671502,6.67076632,6.98100574,8.392310008,10.0177979,NA,NA,NA,NA,NA,5.886104032,NA,2.197224576,NA
1996,BUFF,8.573762544,NA,6.866933284,6.769641977,4.584967479,6.928537818,6.274762021,6.94022247,7.044905117,5.826000107,7.751045119,8.803424212,7.784889295,9.121509158,6.469250318,7.170119543,7.161622002,8.820256367,9.747944237,NA,NA,NA,1.098612289,NA,5.003946305,2.397895272,2.564949357,5.442417711
1997,BUFF,7.972810785,5.587248658,6.507277713,NA,NA,6.508769137,6.647688373,6.432940093,7.820439516,6.11146734,7.192934221,7.877397187,7.77317368,8.526747404,6.563855526,7.001245622,7.182352111,9.051696279,9.877656792,NA,NA,NA,NA,NA,4.976733742,3.713572067,2.833213343,5.398162702
1998,BUFF,6.042632834,6.693323669,5.945420609,2.397895272,3.663561646,6.530877628,3.258096538,6.342121419,8.53030683,4.532599494,6.698268054,7.014814351,7.629489915,9.234545061,5.726847746,7.311218384,6.81014245,8.463581423,9.544739032,NA,NA,NA,NA,NA,2.564949357,1.791759468,1.098612289,3.258096538
1999,BUFF,7.215975002,6.523562306,6.366470449,7.53955883,4.499809669,6.293419279,4.912654885,6.722629795,6.963189985,3.496507562,6.206575926,NA,7.76046703,9.317848579,6.728628612,6.224558429,8.033982734,9.044285787,9.722624931,NA,NA,NA,4.615120517,NA,5.170483995,3.555348061,NA,3.713572067
2000,BUFF,6.175867269,5.710427017,5.730099784,3.850147602,5.187385806,6.552507887,5.564520407,6.473890697,7.120444373,5.283203728,7.294377299,7.553286605,7.079184395,9.17854006,6.814542897,7.474204806,1.098612289,8.658692753,9.713960096,NA,NA,3.931825632,NA,3.401197382,6.102558594,3.713572067,1.609437912,3.87120101
2001,BUFF,7.490529402,6.481577129,4.615120517,NA,4.174387271,6.481577129,5.303304907,6.210600078,7.664815784,3.258096538,7.117205504,7.643482907,7.209340258,10.22074056,7.5837563,7.421177529,7.943427768,8.940236231,9.873852747,NA,NA,NA,NA,4.394449155,5.141663556,2.397895272,2.564949357,4.110873864
2002,BUFF,8.556606194,6.498282149,6.118097198,4.356708827,5.332718792,6.816735882,6.018593215,6.664409021,8.385488701,3.951243719,7.997999318,8.17329344,7.240649695,9.991590001,7.36264527,7.539027055,7.461065514,8.429235914,9.758057073,NA,NA,4.615120517,NA,1.098612289,5.549076084,2.397895272,NA,4.007333184
2003,BUFF,7.893945138,6.338594078,5.030437922,3.850147602,3.091042454,7.386470848,5.874930731,6.095824562,8.862908295,5.693732138,7.749753405,8.851663425,7.693025749,9.297893269,7.201170884,6.67076632,7.894690851,8.59877318,10.09025753,6.426488457,2.079441542,4.615120517,NA,3.555348061,NA,2.397895272,0.693147181,2.772588723
2004,BUFF,8.131824785,NA,NA,NA,NA,6.520621127,5.351858133,5.298317367,8.502079554,4.828313737,7.543273347,8.040124665,7.559038256,9.294497679,7.53155238,7.255591273,7.409741954,6.161207322,9.804937128,NA,NA,3.258096538,3.258096538,2.708050201,NA,1.791759468,0.693147181,2.302585093
2005,BUFF,7.396948603,6.573680166,5.545177444,4.709530202,3.258096538,7.305188215,4.983606622,6.548219104,7.402451521,4.488636371,7.61283103,8.14786713,8.463581423,9.220587688,6.530877628,6.448889393,7.609366537,8.838116598,9.965099923,7.178545484,1.38629436,NA,NA,4.770684624,4.663439094,3.044522438,1.945910149,3.663561646
2006,BUFF,8.43402895,6.529418837,5.846438776,2.833213343,5.863631174,7.10578613,6.852242568,6.461468176,7.414572881,6.884486653,7.462214939,7.965545574,7.347299701,9.584177206,7.505492275,6.504288172,7.611842399,8.940498217,9.909370216,NA,1.098612289,NA,1.38629436,5.252273427,5.192956851,4.394449155,NA,2.197224576
2007,BUFF,6.769641977,6.680854678,5.036952603,NA,5.736572298,7.427144132,6.284134162,7.073269717,7.813187267,NA,7.059617628,8.717682052,7.134890852,9.088398701,7.880804345,7.422971252,6.816735882,9.298351248,9.701922013,6.91869522,NA,1.098612289,2.397895272,4.343805421,4.615120517,4.454347296,2.197224576,3.135494216
2008,BUFF,7.04838641,6.799055862,4.369447852,3.663561646,NA,6.800170069,6.666956792,6.58202514,8.089482474,0.693147181,7.694392803,NA,7.418180823,8.967121657,7.237778192,7.338888134,6.64509097,9.197457747,9.854087202,6.758094503,2.48490665,NA,3.258096538,5.198497032,3.044522438,3.828641397,NA,2.48490665
2009,BUFF,6.175867269,6.278521424,4.564348191,NA,NA,6.792344427,6.311734809,7.065613363,7.959974529,NA,8.493719835,7.138867,7.610852789,9.971660087,7.143617603,7.532623619,6.432940093,9.685891088,9.934404656,4.709530202,1.609437912,NA,1.791759468,3.688879453,5.351858133,3.713572067,0.693147181,1.098612289
2010,BUFF,5.968707559,5.648974238,5.442417711,5.030437922,2.772588723,6.445719818,5.755742214,6.862757912,6.398594935,NA,8.225503097,7.403061091,6.186208623,8.343553835,7.570958582,7.338888134,6.548219104,7.305188215,9.79121431,7.950149889,NA,NA,4.20469262,2.564949357,5.420534999,4.33073334,1.098612289,2.63905733
2011,BUFF,4.394449155,NA,NA,NA,NA,6.458338284,6.186208623,7.156956364,5.828945618,2.48490665,7.012115295,NA,7.823245691,8.528924113,8.304247464,7.083387847,4.86753445,7.625107147,9.817003309,NA,NA,NA,3.258096538,2.708050201,4.875197324,4.564348191,0.693147181,2.079441542
2012,BUFF,6.11146734,NA,NA,NA,NA,6.628041377,6.628041377,5.451038454,6.338594078,1.791759468,8.017966703,NA,7.34342623,9.679593721,7.675081858,6.428105273,5.703782475,7.183870714,9.951610829,NA,2.708050201,NA,2.397895272,5.327876168,3.713572067,2.772588723,NA,2.079441542
2013,BUFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,BUFF,3.258096538,5.697093486,0.693147181,NA,1.791759468,5.834810737,5.846438776,7.11395611,4.897839799,1.38629436,7.785305183,NA,7.037905963,9.020026966,7.340835555,NA,1.098612289,6.539585955,10.19346698,6.216606101,2.944438979,NA,1.38629436,NA,NA,3.931825632,NA,NA
2015,BUFF,4.110873864,6.856461984,3.737669617,NA,2.63905733,6.089044874,6.9902565,4.779123492,7.199678346,2.890371758,6.12029742,NA,8.240648864,8.746557355,6.695798918,NA,1.945910149,7.10824414,10.06522367,NA,NA,NA,NA,NA,5.081404365,3.931825632,1.098612289,NA
2016,BUFF,NA,NA,NA,NA,3.258096538,NA,NA,NA,NA,NA,8.216898581,NA,NA,NA,NA,NA,NA,NA,9.846546763,5.030437922,NA,NA,NA,NA,NA,NA,NA,NA
1955,MERG,4.394449155,NA,NA,NA,7.122866658,6.086774726,5.241747015,NA,NA,5.888877959,7.177018767,6.401917196,1.098612289,2.564949357,5.894402834,6.614725599,5.786897381,NA,8.781248332,6.150602769,NA,5.420534999,5.497168225,6.208590027,NA,1.38629436,5.252273427,6.406879986
1956,MERG,6.084499413,NA,NA,NA,6.575075841,6.240275845,4.718498872,NA,NA,7.957177323,7.827639546,6.340359304,4.859812404,NA,3.828641397,5.802118376,5.068904201,NA,8.066521489,7.057036982,NA,6.293419279,5.497168225,5.370638028,NA,3.713572067,6.12249281,4.33073334
1957,MERG,6.167516491,NA,NA,NA,3.951243719,5.384495064,4.127134384,NA,NA,5.874930731,7.290974779,5.707110266,4.454347296,5.707110266,6.507277713,3.044522438,6.447305862,NA,7.492760301,5.92157842,NA,3.178053831,3.713572067,6.313548047,NA,2.079441542,4.753590191,6.758094503
1958,MERG,7.654917047,NA,NA,NA,6.647688373,7.344719053,5.64190707,NA,NA,6.274762021,6.747586527,4.615120517,5.111987788,1.098612289,4.521788576,6.748759547,6.255750041,NA,7.542743545,7.154615358,NA,NA,4.700480365,7.536363938,NA,3.295836866,6.11146734,7.115582126
1959,MERG,7.496652439,NA,NA,NA,4.663439094,8.187577395,5.620400866,NA,NA,6.013715156,7.395107548,6.495265555,NA,6.625392368,NA,6.415096959,6.73459166,NA,7.053585727,7.680637427,NA,5.081404365,4.770684624,7.327123292,NA,3.135494216,0.693147181,3.496507562
1960,MERG,4.060443012,NA,NA,NA,6.025865974,7.537430037,4.46590812,NA,NA,3.433987205,7.242797922,5.707110266,6.415096959,4.624972814,5.476463552,6.814542897,7.030857476,NA,7.757051142,5.686975356,6.684611728,4.20469262,5.176149732,7.83715965,3.36729583,4.158883083,NA,1.609437912
1961,MERG,6.23636959,NA,NA,NA,6.854354501,5.402677381,3.931825632,NA,NA,5.327876168,6.625392368,5.303304907,5.659482216,NA,6.618738984,5.743003188,7.762596048,NA,7.995980476,6.324358963,5.488937726,6.385194398,6.476972364,8.056426768,3.80666249,3.044522438,2.302585093,3.258096538
